uri,type,label,comment
http://publications.europa.eu/ontology/cdm#byte_size,http://www.w3.org/2002/07/owl#DatatypeProperty,byte_size,None
http://publications.europa.eu/ontology/cdm#belongs_to,http://www.w3.org/2002/07/owl#ObjectProperty,belongs_to,None
http://publications.europa.eu/ontology/cdm#defended_by,http://www.w3.org/2002/07/owl#ObjectProperty,defended_by,None
http://publications.europa.eu/ontology/cdm#event_legal_joint-responsibility_of_person,http://www.w3.org/2002/07/owl#ObjectProperty,legal event under joint responsibility of person,This legal event is under joint responsibility of a given person. Person role: Jointly responsible. Relevant for legal analysis: true 
http://publications.europa.eu/ontology/cdm#resource_legal_basis_for_event_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Legal resource is basis for a legal event,"The legal resource serves as basis for a legal event (typically, but not necessarily a treaty article). Relevant for legal analysis: true "
http://publications.europa.eu/ontology/cdm#case-law_has_procjur,http://www.w3.org/2002/07/owl#ObjectProperty,Case law has a judicial procedure type,"The case law has a type of judicial procedure (procédures juridictionnelles).
http://publications.europa.eu/mdr/resource/authority/procjur/html/procjur-eng.html"
http://www.w3.org/ns/dcat#endpointDescription,None,Data Service - endpoint description,"A description of the services available via the end-points, including their operations, parameters etc."
http://publications.europa.eu/ontology/cdm#concept_directory-code_subject_of_special-official-journal,http://www.w3.org/2002/07/owl#ObjectProperty,Directory code concept is subject of special edition,
http://publications.europa.eu/ontology/cdm#type_consultation_is_type_of_procedure_internal,http://www.w3.org/2002/07/owl#ObjectProperty,Consultation type of an internal procedure," Consultation type of an internal procedure.
procedure_internal associated to com_internal_consultation_type"
http://www.w3.org/ns/adms#identifier,http://www.w3.org/2002/07/owl#ObjectProperty,Dataset - other identifier,"This property refers to a secondary identifier of the Dataset, such as MAST/ADS[1], DataCite[2], DOI[3], EZID[4] or W3ID[5]."
http://publications.europa.eu/ontology/cdm#manifestation_has_thumbnail,http://www.w3.org/2002/07/owl#ObjectProperty,Manifestation has thumbnail,"A manifestation has a thumbnail (typically a jpg in the CCR).
Needed for general publications"
http://publications.europa.eu/ontology/cdm#procedure_code_interinstitutional_basis_legal,http://www.w3.org/2002/07/owl#DatatypeProperty,Legal basis of the procedure,Legal basis of the procedure (as text). Relevant for legal analysis: true
http://data.europa.eu/eli/ontology#implements,http://www.w3.org/2002/07/owl#ObjectProperty,implements,"This property is deprecated. Use ""applies"" instead."
http://publications.europa.eu/ontology/cdm#manifestation_source-pool,http://www.w3.org/2002/07/owl#DatatypeProperty,Source pool,String that indicates the source pool
http://publications.europa.eu/ontology/cdm#work_id,http://www.w3.org/2002/07/owl#DatatypeProperty,Work identifier,"DEPRECATED, A domain specific way to formally identify this resource. Relevant for legal analysis: true"
http://publications.europa.eu/ontology/cdm#date_deletion,http://www.w3.org/2002/07/owl#DatatypeProperty,date_deletion,None
http://www.w3.org/ns/dcat#Role,None,Role,"A role is the function of a resource or agent with respect to another resource, in the context of resource attribution or resource relationships."
http://publications.europa.eu/ontology/cdm#resource_legal_confirmed_by_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Legal resource confirmed by legal resource,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#value_type,http://www.w3.org/2002/07/owl#DatatypeProperty,value_type,None
http://publications.europa.eu/ontology/cdm#resource_legal_does_replacement_of_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Legal resources does replacement of legal resource,"Legal resources does replacement a legal resource, in term of consolidation"
http://publications.europa.eu/ontology/cdm#explains,http://www.w3.org/2002/07/owl#ObjectProperty,explains,None
http://publications.europa.eu/ontology/cdm#case-law_national_affaire_jurisdiction,http://www.w3.org/2002/07/owl#DatatypeProperty,National affaire: Jurisdiction,"DEPRECATED, Jurisdiction of the affaire. coded, "
http://publications.europa.eu/ontology/cdm#cor_opinion_contained_in,http://www.w3.org/2002/07/owl#ObjectProperty,cor_opinion_contained_in,None
http://publications.europa.eu/ontology/cdm#concept_type_dataset,http://www.w3.org/2002/07/owl#Class,Concept representing the type of a dataset,Corresponds to the contents of the MDR authority list ADMS Asset type (http://purl.org/adms/assetype)
http://publications.europa.eu/ontology/cdm#joint-proposal_directive,http://www.w3.org/2002/07/owl#Class,Joint proposal for a directive,None
http://publications.europa.eu/ontology/cdm#court_national_has_type_concept_class_court_national,http://www.w3.org/2002/07/owl#ObjectProperty,National Court has type classification class,"e.g. a) Court of first instance, b) Court of appeal, c) Supreme court"
http://publications.europa.eu/ontology/cdm#declares_void_by_preliminary_ruling,http://www.w3.org/2002/07/owl#ObjectProperty,declares_void_by_preliminary_ruling,None
http://publications.europa.eu/ontology/cdm#resource_legal_repealed_by_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Legal resource repealed by legal resource,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#work_date_document,http://www.w3.org/2002/07/owl#DatatypeProperty,Date of document,"The date of document (possibly including annotation properties). Relevant for legal analysis: true. DD (comment as annotation).
DD_COMMENT is mixed content, decoded with fd_365. DD (comment as annotation). Relevant for legal analysis: true "
http://data.europa.eu/eli/ontology#LegalResourceSubdivision,http://www.w3.org/2002/07/owl#Class,Legal Resource Subdivision,"A component of a legal act, at an arbitrary level of precision, like a chapter, an article, an alinea, a paragraph or an list item. A subdivision can be linked with its parent and children subdivision using the properties eli:has_part / eli:is_part_of."
http://publications.europa.eu/ontology/cdm#staff-working-document_id_com,http://www.w3.org/2002/07/owl#DatatypeProperty,COM identifier of SEC and SWD,COM or SEC or SWD catalogue  number. Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#case-law_source_ruling_preliminary,http://www.w3.org/2002/07/owl#DatatypeProperty,Source of preliminary ruling,Identifier of the source of the preliminary ruling in the title of a case law document (language-specific)
http://publications.europa.eu/ontology/cdm#case-law_national_preceeding_case-law,http://www.w3.org/2002/07/owl#DatatypeProperty,Preceeding case law,"The case law has a predecessor.
see 81986DE0828(01) or 81998UK0408(01)"
http://publications.europa.eu/ontology/cdm#resource_legal_is_about_subject-matter,http://www.w3.org/2002/07/owl#ObjectProperty,Legal resource is about subject matter,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#confirms,http://www.w3.org/2002/07/owl#ObjectProperty,confirms,None
http://publications.europa.eu/ontology/cdm#act_preparatory_council,http://www.w3.org/2002/07/owl#Class,Preparatory act by the Council,None
http://publications.europa.eu/ontology/cdm#illustrates,http://www.w3.org/2002/07/owl#ObjectProperty,illustrates,None
http://publications.europa.eu/ontology/cdm#resource_legal_related_to_resource_legal,http://www.w3.org/2002/07/owl#SymmetricProperty,Legal resource is related to legal resource,There is no semantic difference between codes K and L. DEPRECATED in favour of work_related_to_work. Relevant for legal analysis: true 
http://publications.europa.eu/ontology/cdm#subject_of,http://www.w3.org/2002/07/owl#ObjectProperty,subject_of,UDC concept is subject of a general publication
http://publications.europa.eu/ontology/cdm#event_legal_consults_institution,http://www.w3.org/2002/07/owl#ObjectProperty,legal event consults institution,This legal event consults a given institution. Body role: Consultation. Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#text-adopted_term_parliamentary,http://www.w3.org/2002/07/owl#DatatypeProperty,Parliamentary term,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#work_contains_clause_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Work contains clause (legal),
http://publications.europa.eu/ontology/cdm#act_preparatory_number_session_planned,http://www.w3.org/2002/07/owl#DatatypeProperty,Number of planned session,"Number of session during which this preparatory act will most likely be debated or adopted, e.g. in the Committees"
http://publications.europa.eu/ontology/cdm#optionally-consults,http://www.w3.org/2002/07/owl#ObjectProperty,optionally-consults,None
http://publications.europa.eu/ontology/cdm#procurement_public_issued_by_country,http://www.w3.org/2002/07/owl#ObjectProperty,Public procurement issued by country,Public procurement notice issued by a given country
http://publications.europa.eu/ontology/cdm#reported_by_associated,http://www.w3.org/2002/07/owl#ObjectProperty,reported_by_associated,None
http://publications.europa.eu/ontology/cdm#case-law_published_in_erecueil,http://www.w3.org/2002/07/owl#DatatypeProperty,Published in eRecueil,Is this case law document published in the eRecueil
http://data.europa.eu/m8g/applicableinPeriodOfTime,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,applicable in Period of time,"If the Criterion requirement shall apply to a specific time period, this class is used to describe it."
http://xmlns.com/foaf/0.1/Agent,http://www.w3.org/2000/01/rdf-schema#Class,Agent,"An agent (eg. person, group, software or physical artifact)."
http://publications.europa.eu/ontology/cdm#main-activities_label,http://www.w3.org/2002/07/owl#DatatypeProperty,main-activities_label,None
http://publications.europa.eu/ontology/cdm#resource_legal_repertoire,http://www.w3.org/2002/07/owl#DatatypeProperty,Repertoire  of legislation in force,"Indicator for the extraction of titles for the production of the directory of legislation in force. 
Mandatory for legislation, commission proposals and agreements. REP with the following possible value: ""REP"": legal
    resource appears in the directory with a full title. ""LIE"": legal
    resource appears in the directory as a reference. ""CADUC"": legal
    resource stricken from the directory. In theory this is linked to
    FD_Table091, but the ""translations"" retake the original
    codes

    This will not be translated, there are no labels used in the
    interface. Only the coded values are exposed "
